RS_ID;time;imLx_replay;imLy_replay;disparity_replay;imLx_pred_replay;imLy_pred_replay;n_frames_lost_replay;n_frames_tracking_replay;foundL_replay;posX_replay;posY_replay;posZ_replay;sposX_replay;sposY_replay;sposZ_replay;svelX_replay;svelY_replay;svelZ_replay;saccX_replay;saccY_replay;saccZ_replay
643;8.067475;326.301;49.7377;9.24387;326.301;49.7377;0;0;1;0.511;-0.8;-1.8;0.511;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
644;8.078145;324.26599999999996;49.7377;9.24387;324.26599999999996;49.7377;0;0;1;0.522;-0.8;-1.8;0.522;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
645;8.089116;322.23;49.7377;9.24387;322.23;49.7377;0;0;1;0.5329999999999999;-0.8;-1.8;0.5329999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
646;8.100237;320.195;49.7377;9.24387;320.195;49.7377;0;0;1;0.544;-0.8;-1.8;0.544;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
647;8.111353999999999;318.159;49.7377;9.24387;318.159;49.7377;0;0;1;0.555;-0.8;-1.8;0.555;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
648;8.122508;316.124;49.7377;9.24387;316.124;49.7377;0;0;1;0.5660000000000001;-0.8;-1.8;0.5660000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
649;8.13364;314.08799999999997;49.7377;9.24387;314.08799999999997;49.7377;0;0;1;0.5770000000000001;-0.8;-1.8;0.5770000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
650;8.144767;312.053;49.7377;9.24387;312.053;49.7377;0;0;1;0.588;-0.8;-1.8;0.588;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
651;8.155971000000001;310.017;49.7377;9.24387;310.017;49.7377;0;0;1;0.599;-0.8;-1.8;0.599;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
652;8.167075;307.981;49.7377;9.24387;307.981;49.7377;0;0;1;0.61;-0.8;-1.8;0.61;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
653;8.178217;305.94599999999997;49.7377;9.24387;305.94599999999997;49.7377;0;0;1;0.621;-0.8;-1.8;0.621;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
654;8.1893;303.91;49.7377;9.24387;303.91;49.7377;0;0;1;0.632;-0.8;-1.8;0.632;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
655;8.201008;301.875;49.7377;9.24387;301.875;49.7377;0;0;1;0.643;-0.8;-1.8;0.643;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
656;8.211568;299.839;49.7377;9.24387;299.839;49.7377;0;0;1;0.654;-0.8;-1.8;0.654;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
657;8.222676;297.80400000000003;49.7377;9.24387;297.80400000000003;49.7377;0;0;1;0.665;-0.8;-1.8;0.665;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
658;8.233796;295.768;49.7377;9.24387;295.768;49.7377;0;0;1;0.6759999999999999;-0.8;-1.8;0.6759999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
659;8.244971000000001;293.733;49.7377;9.24387;293.733;49.7377;0;0;1;0.687;-0.8;-1.8;0.687;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
660;8.25607;291.697;49.7377;9.24387;291.697;49.7377;0;0;1;0.698;-0.8;-1.8;0.698;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
661;8.267205;289.66200000000003;49.7377;9.24387;289.66200000000003;49.7377;0;0;1;0.7090000000000001;-0.8;-1.8;0.7090000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
662;8.278361;287.626;49.7377;9.24387;287.626;49.7377;0;0;1;0.72;-0.8;-1.8;0.72;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
663;8.289447000000001;285.591;49.7377;9.24387;285.591;49.7377;0;0;1;0.731;-0.8;-1.8;0.731;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
664;8.300647999999999;283.555;49.7377;9.24387;283.555;49.7377;0;0;1;0.742;-0.8;-1.8;0.742;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
665;8.311731;281.52;49.7377;9.24387;281.52;49.7377;0;0;1;0.753;-0.8;-1.8;0.753;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
666;8.322859;279.48400000000004;49.7377;9.24387;279.48400000000004;49.7377;0;0;1;0.764;-0.8;-1.8;0.764;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
667;8.334593;277.449;49.7377;9.24387;277.449;49.7377;0;0;1;0.775;-0.8;-1.8;0.775;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
668;8.345116;275.413;49.7377;9.24387;275.413;49.7377;0;0;1;0.7859999999999999;-0.8;-1.8;0.7859999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
669;8.35629;273.377;49.7377;9.24387;273.377;49.7377;0;0;1;0.797;-0.8;-1.8;0.797;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
670;8.36738;271.342;49.7377;9.24387;271.342;49.7377;0;0;1;0.8079999999999999;-0.8;-1.8;0.8079999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
671;8.378636;269.306;49.7377;9.24387;269.306;49.7377;0;0;1;0.8190000000000001;-0.8;-1.8;0.8190000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
672;8.389641000000001;267.27099999999996;49.7377;9.24387;267.27099999999996;49.7377;0;0;1;0.83;-0.8;-1.8;0.83;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
673;8.400771;265.235;49.7377;9.24387;265.235;49.7377;0;0;1;0.841;-0.8;-1.8;0.841;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
674;8.411934;263.2;49.7377;9.24387;263.2;49.7377;0;0;1;0.852;-0.8;-1.8;0.852;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
675;8.423152;261.164;49.7377;9.24387;261.164;49.7377;0;0;1;0.863;-0.8;-1.8;0.863;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
676;8.434242;259.129;49.7377;9.24387;259.129;49.7377;0;0;1;0.8740000000000001;-0.8;-1.8;0.8740000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
677;8.445352;257.093;49.7377;9.24387;257.093;49.7377;0;0;1;0.885;-0.8;-1.8;0.885;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
678;8.456416;255.058;49.7377;9.24387;255.058;49.7377;0;0;1;0.8959999999999999;-0.8;-1.8;0.8959999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
679;8.467764;253.02200000000002;49.7377;9.24387;253.02200000000002;49.7377;0;0;1;0.907;-0.8;-1.8;0.907;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
680;8.478678;250.987;49.7377;9.24387;250.987;49.7377;0;0;1;0.9179999999999999;-0.8;-1.8;0.9179999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
681;8.489911;248.951;49.7377;9.24387;248.951;49.7377;0;0;1;0.929;-0.8;-1.8;0.929;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
682;8.500956;246.916;49.7377;9.24387;246.916;49.7377;0;0;1;0.94;-0.8;-1.8;0.94;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
683;8.51212;244.88;49.7377;9.24387;244.88;49.7377;0;0;1;0.951;-0.8;-1.8;0.951;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
684;8.52324;242.84400000000002;49.7377;9.24387;242.84400000000002;49.7377;0;0;1;0.9620000000000001;-0.8;-1.8;0.9620000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
685;8.534505000000001;240.80900000000003;49.7377;9.24387;240.80900000000003;49.7377;0;0;1;0.973;-0.8;-1.8;0.973;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
686;8.545505;238.773;49.7377;9.24387;238.773;49.7377;0;0;1;0.9840000000000001;-0.8;-1.8;0.9840000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
687;8.556648;236.738;49.7377;9.24387;236.738;49.7377;0;0;1;0.995;-0.8;-1.8;0.995;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
688;8.567765;234.702;49.7377;9.24387;234.702;49.7377;0;0;1;1.006;-0.8;-1.8;1.006;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
689;8.578981;232.667;49.7377;9.24387;232.667;49.7377;0;0;1;1.0170000000000001;-0.8;-1.8;1.0170000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
690;8.590032;230.63099999999997;49.7377;9.24387;230.63099999999997;49.7377;0;0;1;1.028;-0.8;-1.8;1.028;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
691;8.60219;228.59599999999998;49.7377;9.24387;228.59599999999998;49.7377;0;0;1;1.0390000000000001;-0.8;-1.8;1.0390000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
692;8.612384;226.56;49.7377;9.24387;226.56;49.7377;0;0;1;1.05;-0.8;-1.8;1.05;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
693;8.623417;224.525;49.7377;9.24387;224.525;49.7377;0;0;1;1.061;-0.8;-1.8;1.061;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
694;8.634534;222.489;49.7377;9.24387;222.489;49.7377;0;0;1;1.072;-0.8;-1.8;1.072;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
695;8.646053;220.454;49.7377;9.24387;220.454;49.7377;0;0;1;1.083;-0.8;-1.8;1.083;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
696;8.656804;218.418;49.7377;9.24387;218.418;49.7377;0;0;1;1.094;-0.8;-1.8;1.094;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
697;8.668148;216.38299999999998;49.7377;9.24387;216.38299999999998;49.7377;0;0;1;1.105;-0.8;-1.8;1.105;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
698;8.679122;214.347;49.7377;9.24387;214.347;49.7377;0;0;1;1.1159999999999999;-0.8;-1.8;1.1159999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
699;8.69024;212.312;49.7377;9.24387;212.312;49.7377;0;0;1;1.127;-0.8;-1.8;1.127;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
700;8.701386;210.27599999999998;49.7377;9.24387;210.27599999999998;49.7377;0;0;1;1.138;-0.8;-1.8;1.138;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
701;8.712575;208.24;49.7377;9.24387;208.24;49.7377;0;0;1;1.149;-0.8;-1.8;1.149;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
702;8.723614;206.205;49.7377;9.24387;206.205;49.7377;0;0;1;1.16;-0.8;-1.8;1.16;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
703;8.734924000000001;204.169;49.7377;9.24387;204.169;49.7377;0;0;1;1.171;-0.8;-1.8;1.171;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
704;8.746004;202.13400000000001;49.7377;9.24387;202.13400000000001;49.7377;0;0;1;1.182;-0.8;-1.8;1.182;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
705;8.757007000000002;200.09799999999998;49.7377;9.24387;200.09799999999998;49.7377;0;0;1;1.193;-0.8;-1.8;1.193;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
706;8.76816;198.063;49.7377;9.24387;198.063;49.7377;0;0;1;1.204;-0.8;-1.8;1.204;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
707;8.7793;196.02700000000002;49.7377;9.24387;196.02700000000002;49.7377;0;0;1;1.215;-0.8;-1.8;1.215;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
708;8.790419;193.99200000000002;49.7377;9.24387;193.99200000000002;49.7377;0;0;1;1.226;-0.8;-1.8;1.226;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
709;8.801557;191.956;49.7377;9.24387;191.956;49.7377;0;0;1;1.237;-0.8;-1.8;1.237;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
710;8.812652;189.921;49.7377;9.24387;189.921;49.7377;0;0;1;1.248;-0.8;-1.8;1.248;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
711;8.823828;187.885;49.7377;9.24387;187.885;49.7377;0;0;1;1.2590000000000001;-0.8;-1.8;1.2590000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
712;8.834963;185.85;49.7377;9.24387;185.85;49.7377;0;0;1;1.27;-0.8;-1.8;1.27;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
713;8.846094;183.81400000000002;49.7377;9.24387;183.81400000000002;49.7377;0;0;1;1.281;-0.8;-1.8;1.281;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
714;8.857211999999999;181.77900000000002;49.7377;9.24387;181.77900000000002;49.7377;0;0;1;1.2919999999999998;-0.8;-1.8;1.2919999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
715;8.868943;179.743;49.7377;9.24387;179.743;49.7377;0;0;1;1.3030000000000002;-0.8;-1.8;1.3030000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
716;8.879483;177.708;49.7377;9.24387;177.708;49.7377;0;0;1;1.314;-0.8;-1.8;1.314;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
717;8.890613;175.672;49.7377;9.24387;175.672;49.7377;0;0;1;1.325;-0.8;-1.8;1.325;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
718;8.90172;173.636;49.7377;9.24387;173.636;49.7377;0;0;1;1.3359999999999999;-0.8;-1.8;1.3359999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
719;8.913925;171.601;49.7377;9.24387;171.601;49.7377;0;0;1;1.347;-0.8;-1.8;1.347;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
720;8.923994;169.565;49.7377;9.24387;169.565;49.7377;0;0;1;1.358;-0.8;-1.8;1.358;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
721;8.935129;167.53;49.7377;9.24387;167.53;49.7377;0;0;1;1.369;-0.8;-1.8;1.369;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
722;8.946264999999999;165.49400000000003;49.7377;9.24387;165.49400000000003;49.7377;0;0;1;1.38;-0.8;-1.8;1.38;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
723;8.957434;163.459;49.7377;9.24387;163.459;49.7377;0;0;1;1.391;-0.8;-1.8;1.391;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
724;8.968554;161.423;49.7377;9.24387;161.423;49.7377;0;0;1;1.402;-0.8;-1.8;1.402;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
725;8.979723;159.388;49.7377;9.24387;159.388;49.7377;0;0;1;1.413;-0.8;-1.8;1.413;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
726;8.990789;157.352;49.7377;9.24387;157.352;49.7377;0;0;1;1.4240000000000002;-0.8;-1.8;1.4240000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
727;9.002088;155.317;49.7377;9.24387;155.317;49.7377;0;0;1;1.435;-0.8;-1.8;1.435;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
728;9.013102;153.281;49.7377;9.24387;153.281;49.7377;0;0;1;1.446;-0.8;-1.8;1.446;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
729;9.024217;151.246;49.7377;9.24387;151.246;49.7377;0;0;1;1.4569999999999999;-0.8;-1.8;1.4569999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
730;9.0353;149.21;49.7377;9.24387;149.21;49.7377;0;0;1;1.4680000000000002;-0.8;-1.8;1.4680000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
731;9.046593;147.175;49.7377;9.24387;147.175;49.7377;0;0;1;1.479;-0.8;-1.8;1.479;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
732;9.057573;145.139;49.7377;9.24387;145.139;49.7377;0;0;1;1.49;-0.8;-1.8;1.49;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
733;9.068713;143.10299999999998;49.7377;9.24387;143.10299999999998;49.7377;0;0;1;1.501;-0.8;-1.8;1.501;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
734;9.079834;141.06799999999998;49.7377;9.24387;141.06799999999998;49.7377;0;0;1;1.5119999999999998;-0.8;-1.8;1.5119999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
735;9.091045;139.032;49.7377;9.24387;139.032;49.7377;0;0;1;1.5230000000000001;-0.8;-1.8;1.5230000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
736;9.102103;136.997;49.7377;9.24387;136.997;49.7377;0;0;1;1.534;-0.8;-1.8;1.534;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
737;9.11327;134.961;49.7377;9.24387;134.961;49.7377;0;0;1;1.545;-0.8;-1.8;1.545;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
738;9.124331;132.92600000000002;49.7377;9.24387;132.92600000000002;49.7377;0;0;1;1.556;-0.8;-1.8;1.556;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
739;9.135644000000001;130.89;49.7377;9.24387;130.89;49.7377;0;0;1;1.567;-0.8;-1.8;1.567;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
740;9.146708;128.855;49.7377;9.24387;128.855;49.7377;0;0;1;1.578;-0.8;-1.8;1.578;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
741;9.157833;126.819;49.7377;9.24387;126.819;49.7377;0;0;1;1.589;-0.8;-1.8;1.589;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
742;9.168874;124.78399999999999;49.7377;9.24387;124.78399999999999;49.7377;0;0;1;1.6;-0.8;-1.8;1.6;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
743;9.180052;122.74799999999999;49.7377;9.24387;122.74799999999999;49.7377;0;0;1;1.611;-0.8;-1.8;1.611;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
744;9.19116;120.713;49.7377;9.24387;120.713;49.7377;0;0;1;1.6219999999999999;-0.8;-1.8;1.6219999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
745;9.202294;118.677;49.7377;9.24387;118.677;49.7377;0;0;1;1.633;-0.8;-1.8;1.633;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
746;9.21345;116.64200000000001;49.7377;9.24387;116.64200000000001;49.7377;0;0;1;1.6440000000000001;-0.8;-1.8;1.6440000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
747;9.224658;114.60600000000001;49.7377;9.24387;114.60600000000001;49.7377;0;0;1;1.655;-0.8;-1.8;1.655;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
748;9.235706;112.571;49.7377;9.24387;112.571;49.7377;0;0;1;1.666;-0.8;-1.8;1.666;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
749;9.246877;110.535;49.7377;9.24387;110.535;49.7377;0;0;1;1.6769999999999998;-0.8;-1.8;1.6769999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
750;9.257936;108.499;49.7377;9.24387;108.499;49.7377;0;0;1;1.6880000000000002;-0.8;-1.8;1.6880000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
751;9.269619;106.464;49.7377;9.24387;106.464;49.7377;0;0;1;1.699;-0.8;-1.8;1.699;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
752;9.28025;104.428;49.7377;9.24387;104.428;49.7377;0;0;1;1.71;-0.8;-1.8;1.71;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
753;9.291373;102.39299999999999;49.7377;9.24387;102.39299999999999;49.7377;0;0;1;1.7209999999999999;-0.8;-1.8;1.7209999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
754;9.302477;100.35700000000001;49.7377;9.24387;100.35700000000001;49.7377;0;0;1;1.732;-0.8;-1.8;1.732;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
755;9.314555;98.3218;49.7377;9.24387;98.3218;49.7377;0;0;1;1.743;-0.8;-1.8;1.743;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
756;9.324712;96.2863;49.7377;9.24387;96.2863;49.7377;0;0;1;1.754;-0.8;-1.8;1.754;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
757;9.335888;94.2507;49.7377;9.24387;94.2507;49.7377;0;0;1;1.765;-0.8;-1.8;1.765;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
758;9.347036;92.2152;49.7377;9.24387;92.2152;49.7377;0;0;1;1.776;-0.8;-1.8;1.776;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
759;9.359196;90.1797;49.7377;9.24387;90.1797;49.7377;0;0;1;1.787;-0.8;-1.8;1.787;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
760;9.369280999999999;88.1441;49.7377;9.24387;88.1441;49.7377;0;0;1;1.798;-0.8;-1.8;1.798;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
761;9.380419;86.1086;49.7377;9.24387;86.1086;49.7377;0;0;1;1.8090000000000002;-0.8;-1.8;1.8090000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
762;9.3915;84.0731;49.7377;9.24387;84.0731;49.7377;0;0;1;1.82;-0.8;-1.8;1.82;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
763;9.402872;82.0375;49.7377;9.24387;82.0375;49.7377;0;0;1;1.831;-0.8;-1.8;1.831;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
764;9.413853;80.002;49.7377;9.24387;80.002;49.7377;0;0;1;1.8419999999999999;-0.8;-1.8;1.8419999999999999;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
765;9.424909;77.9665;49.7377;9.24387;77.9664;49.7377;0;0;1;1.8530000000000002;-0.8;-1.8;1.8530000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
766;9.436100999999999;75.931;49.7377;9.24387;75.9309;49.7377;0;0;1;1.864;-0.8;-1.8;1.864;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
767;9.447632;73.8954;49.7377;9.24387;73.8954;49.7377;0;0;1;1.875;-0.8;-1.8;1.875;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
768;9.458292;71.8599;49.7377;9.24387;71.8599;49.7377;0;0;1;1.886;-0.8;-1.8;1.886;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
769;9.469453999999999;69.8244;49.7377;9.24387;69.8243;49.7377;0;0;1;1.8969999999999998;-0.8;-1.8;1.8969999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
770;9.480595;67.7888;49.7377;9.24387;67.7888;49.7377;0;0;1;1.9080000000000001;-0.8;-1.8;1.9080000000000001;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
771;9.49284;65.7533;49.7377;9.24387;65.7533;49.7377;0;0;1;1.919;-0.8;-1.8;1.919;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
772;9.502874;63.7178;49.7377;9.24387;63.7178;49.7377;0;0;1;1.93;-0.8;-1.8;1.93;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
773;9.514051;61.6822;49.7377;9.24387;61.6822;49.7377;0;0;1;1.9409999999999998;-0.8;-1.8;1.9409999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
774;9.52505;59.6467;49.7377;9.24387;59.6467;49.7377;0;0;1;1.952;-0.8;-1.8;1.952;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
775;9.537139999999999;57.6112;49.7377;9.24387;57.6112;49.7377;0;0;1;1.963;-0.8;-1.8;1.963;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
776;9.547566;55.5756;49.7377;9.24387;55.5756;49.7377;0;0;1;1.974;-0.8;-1.8;1.974;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
777;9.558551;53.5401;49.7377;9.24387;53.5401;49.7377;0;0;1;1.985;-0.8;-1.8;1.985;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
778;9.569865;51.5046;49.7377;9.24387;51.5046;49.7377;0;0;1;1.996;-0.8;-1.8;1.996;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
779;9.580812;49.4691;49.7377;9.24387;49.4691;49.7377;0;0;1;2.0069999999999997;-0.8;-1.8;2.0069999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
780;9.591925999999999;47.4335;49.7377;9.24387;47.4335;49.7377;0;0;1;2.0180000000000002;-0.8;-1.8;2.0180000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
781;9.603444;45.398;49.7377;9.24387;45.398;49.7377;0;0;1;2.029;-0.8;-1.8;2.029;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
782;9.614194;43.3625;49.7377;9.24387;43.3625;49.7377;0;0;1;2.04;-0.8;-1.8;2.04;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
783;9.62541;41.3269;49.7377;9.24387;41.3269;49.7377;0;0;1;2.051;-0.8;-1.8;2.051;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
784;9.636474;39.2914;49.7377;9.24387;39.2914;49.7377;0;0;1;2.062;-0.8;-1.8;2.062;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
785;9.647575999999999;37.2559;49.7377;9.24387;37.2559;49.7377;0;0;1;2.073;-0.8;-1.8;2.073;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
786;9.658706;35.2203;49.7377;9.24387;35.2203;49.7377;0;0;1;2.084;-0.8;-1.8;2.084;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
787;9.669967;33.1848;49.7377;9.24387;33.1848;49.7377;0;0;1;2.095;-0.8;-1.8;2.095;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
788;9.68096;31.1493;49.7377;9.24387;31.1493;49.7377;0;0;1;2.106;-0.8;-1.8;2.106;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
789;9.692161;29.1137;49.7377;9.24387;29.1137;49.7377;0;0;1;2.117;-0.8;-1.8;2.117;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
790;9.703643;27.0782;49.7377;9.24387;27.0782;49.7377;0;0;1;2.128;-0.8;-1.8;2.128;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
791;9.714535;25.0427;49.7377;9.24387;25.0427;49.7377;0;0;1;2.1390000000000002;-0.8;-1.8;2.1390000000000002;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
792;9.725439;23.0071;49.7377;9.24387;23.0071;49.7377;0;0;1;2.15;-0.8;-1.8;2.15;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
793;9.737091;20.9716;49.7377;9.24387;20.9716;49.7377;0;0;1;2.161;-0.8;-1.8;2.161;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
794;9.747708;18.9361;49.7377;9.24387;18.9361;49.7377;0;0;1;2.1719999999999997;-0.8;-1.8;2.1719999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
795;9.759039;16.9005;49.7377;9.24387;16.9005;49.7377;0;0;1;2.1830000000000003;-0.8;-1.8;2.1830000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
796;9.770156;14.865;49.7377;9.24387;14.865;49.7377;0;0;1;2.194;-0.8;-1.8;2.194;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
797;9.781191999999999;12.8295;49.7377;9.24387;12.8295;49.7377;0;0;1;2.205;-0.8;-1.8;2.205;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
798;9.792292999999999;10.7939;49.7377;9.24387;10.7939;49.7377;0;0;1;2.2159999999999997;-0.8;-1.8;2.2159999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
799;9.804625;8.75843;49.7377;9.24387;8.75843;49.7377;0;0;1;2.227;-0.8;-1.8;2.227;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
